timestamp,speed,acceleration,gradient,acc_x,acc_y,acc_z,jerk,turning_rate,energy_factor,driver_cluster
1747221988.0,0.035188,5.555999999999998,0.0,-1.148438,-0.269531,9.652344,0.0,0.001953,207064746.21252102,1
1747221989.0,0.050004,14.816000000000003,-0.11223619956475536,-1.109375,-0.269531,9.6875,0.0,0.001953,207064951.4173964,1
1747221990.0,0.079636,29.631999999999998,0.0,-1.109375,-0.269531,9.652344,0.0,0.001953,207065650.35330728,1
1747221991.0,0.053708,-25.928,0.0,-1.109375,-0.269531,9.652344,0.0,0.0,207064085.51098183,1
1747221992.0,0.024076,-29.631999999999998,-1.6768966946670625,-1.109375,-0.269531,9.652344,0.0,0.0,207064281.7567847,1
1747221993.0,0.020372,-3.703999999999999,0.0,-1.109375,-0.269531,9.652344,0.0,0.001953,207064632.52422884,1
1747221994.0,0.02778,7.407999999999998,0.0,-1.109375,-0.269531,9.652344,0.0,0.003906,207064750.10625824,1
1747221995.0,0.014816,-12.964,0.0,-1.148438,-0.269531,9.652344,0.0,0.0,207064583.6386902,1
1747221996.0,0.022224,7.408000000000001,-0.8384483473335276,-1.109375,-0.269531,9.6875,0.0,0.003906,207064674.02090812,1
1747221997.0,0.001852,-20.372,0.0,-1.148438,-0.269531,9.652344,0.0,0.001953,207064647.2605156,1
1747221998.0,0.038892,37.040000000000006,0.0,-1.148438,-0.269531,9.6875,0.0,0.0,207065265.18232244,1
1747221999.0,0.08334,44.44799999999999,0.0,-1.035156,-0.191406,9.652344,0.0,0.001953,207066210.76778257,1
1747222000.0,0.053708,-29.631999999999998,0.0,-1.109375,-0.269531,9.6875,0.0,0.001953,207064002.62163514,1
1747222001.0,0.038892,-14.815999999999995,0.0,-1.148438,-0.269531,9.6875,0.0,0.015625,207064424.85584244,1
1747222002.0,0.022224,-16.668000000000003,-0.838448347333535,-1.148438,-0.269531,9.652344,0.0,0.0,207064451.0771481,1
1747222003.0,0.022224,0.0,0.0,-1.148438,-0.269531,9.652344,0.0,0.0,207064664.0634262,1
1747222004.0,0.05556,33.336,0.0,-1.148438,-0.230469,9.648438,0.0,0.0,207065437.56321928,1
1747222005.0,0.050004,-5.555999999999998,0.0,-1.148438,-0.230469,9.648438,0.0,0.0,207064549.78032693,1
1747222006.0,0.077784,27.780000000000005,0.0,-1.148438,-0.230469,9.648438,0.0,0.001953,207065567.36554968,1
1747222007.0,0.035188,-42.59600000000001,0.0,-1.148438,-0.269531,9.6875,0.0,0.001953,207064040.22394767,1
1747222008.0,0.050004,14.816000000000003,0.0,-1.148438,-0.269531,9.6875,0.0,0.001953,207064974.23094693,1
1747222009.0,0.025928,-24.076,0.0,-1.109375,-0.230469,9.648438,0.0,0.001953,207064404.1591942,1
1747222010.0,0.02778,1.8519999999999994,0.0,-1.074219,-0.269531,9.6875,0.0,0.0,207064685.79555824,1
1747222011.0,0.031484,3.703999999999999,0.0,-1.074219,-0.152344,9.6875,0.0,0.064453,207064713.1457863,1
1747222012.0,0.066672,35.187999999999995,1.6768975724571802,-0.917969,-0.269531,9.648438,0.0,0.003906,207065876.2823674,1
1747222013.0,0.087044,20.372,0.0,-1.035156,-0.230469,9.6875,0.0,0.0,207065406.36629122,1
1747222014.0,0.022224,-64.82,0.0,-1.109375,-0.269531,9.652344,0.0,0.001953,207064063.83022618,1
1747222015.0,0.096304,74.08000000000001,0.0,-1.109375,-0.230469,9.648438,0.0,0.001953,207067640.5833265,1
1747222016.0,0.051856,-44.448,1.6768975724571802,-1.109375,-0.230469,9.648438,0.0,0.0,207063885.96944457,1
1747222017.0,0.0926,40.744,0.0,-0.996094,-0.269531,9.691406,0.0,0.001953,207066239.84237102,1
1747222018.0,0.044448,-48.152,0.0,-1.035156,-0.269531,9.648438,0.0,0.001953,207063773.46931466,1
1747222019.0,0.003704,-40.744,0.0,-1.683594,-0.191406,9.609375,0.0,0.005859,207064600.19774625,1
1747222020.0,2.526128,2522.424,0.0,-2.453125,-0.304688,9.464844,0.0,0.046875,209719783.04357666,1
1747222021.0,7.809884,5283.756,0.0,-2.566406,-0.996094,9.648438,0.0,0.037109,224259049.27606666,1
1747222022.0,12.591747,4781.862999999999,0.0,-1.992188,-1.035156,10.417969,0.0,0.005859,232153686.3932465,1
1747222023.0,16.156849,3565.102000000001,-0.024216781389241375,-2.335938,0.304688,8.582031,0.0,0.003906,231064298.32600653,1
1747222024.0,18.694088,2537.2389999999996,0.020359001317421885,-1.839844,-0.882812,9.582031,0.0,0.089844,226830338.466563,1
1747222025.0,20.049753,1355.6649999999984,0.0,-0.84375,-1.226562,9.765625,0.0,0.152344,218391109.94432428,1
1747222026.0,20.00345,-46.30299999999821,-0.03761691490325748,-0.957031,-1.226562,8.503906,0.0,0.183594,206676795.98294997,1
1747222027.0,19.414516,-588.9340000000018,-0.01949509104472558,-1.457031,-1.074219,8.460938,0.0,0.298828,202300099.05289134,2
1747222028.0,19.494152,79.6360000000007,-0.038375977977401915,-0.382812,-3.027344,9.652344,0.0,0.341797,207709554.99418774,2
1747222029.0,19.242281,-251.8710000000013,-0.10292017965462016,-1.074219,-3.257812,9.503906,0.0,0.400391,205038284.06918287,2
1747222030.0,19.857143,614.8620000000022,-0.06175522647856467,-1.570312,-0.996094,9.304688,0.0,0.134766,212148032.08581376,1
1747222031.0,23.314827,3457.684,0.06181844391535518,-2.03125,-0.917969,9.460938,0.0,0.019531,240661599.3731363,1
1747222032.0,26.311363,2996.5359999999987,0.015481591895807719,-2.988281,-0.691406,9.542969,0.0,0.03125,239919111.1516354,1
1747222033.0,28.94676,2635.397000000001,0.044572180503813924,-2.183594,-0.460938,8.925781,0.0,0.027344,238857596.7424221,1
1747222034.0,31.539562,2592.8019999999988,0.012128480172546785,-2.144531,-0.957031,10.0,0.0,0.001953,241141440.42453647,1
1747222035.0,32.61372,1074.1580000000006,0.04247795588206779,-0.652344,-0.421875,10.1875,0.0,0.009766,221669139.24521214,1
1747222036.0,32.621128,7.407999999998083,0.024669999810197157,-1.148438,-1.300781,10.765625,0.0,0.001953,207170675.5514131,1
1747222037.0,32.176647,-444.48099999999613,-0.020257141689057102,-1.226562,-0.152344,8.921875,0.0,0.005859,201104868.81838584,1
1747222038.0,30.450583,-1726.064000000001,-0.011662220633557131,0.84375,-1.226562,11.109375,0.0,0.003906,185165217.73159048,1
1747222039.0,26.15024,-4300.343000000002,-0.027445462903683163,0.652344,-0.804688,10.457031,0.0,0.015625,160207023.7047678,1
1747222040.0,21.37208,-4778.16,-0.0313380404321399,0.496094,-0.84375,9.582031,0.0,0.001953,164513472.19806504,1
1747222041.0,16.819864,-4552.216000000001,0.019413103447430635,-0.460938,-0.996094,9.609375,0.0,0.001953,175163742.9575225,1
1747222042.0,14.26966,-2550.203999999999,0.0,-0.039062,-0.574219,9.460938,0.0,0.001953,191902719.64126366,1
1747222043.0,10.348976,-3920.6839999999997,-0.025579264288108014,-0.039062,-0.882812,9.464844,0.0,0.0,190157863.61429664,1
1747222044.0,8.095092,-2253.884000000001,-0.04023346318143881,-0.957031,-0.996094,10.074219,0.0,0.039062,199461517.780443,1
1747222045.0,8.15806,62.96800000000147,-0.055621987742371315,-1.609375,-0.726562,9.199219,0.0,0.003906,207277288.80544347,1
1747222046.0,10.171185,2013.1249999999986,-0.03427356762938418,-1.722656,-0.34375,7.589844,0.0,0.0,215595399.2439974,1
1747222047.0,10.597144,425.95900000000063,0.0,-1.570312,0.152344,8.738281,0.0,0.076172,208946048.32489005,1
1747222048.0,11.758348,1161.2039999999997,-0.029811182655271325,-1.1875,-1.1875,9.464844,0.0,0.046875,212752969.64844644,1
1747222049.0,12.499148,740.8000000000001,0.0,-1.265625,-0.113281,9.199219,0.0,0.023438,210923414.32466173,1
1747222050.0,12.71398,214.83199999999945,0.02889529691280821,-1.109375,0.039062,9.769531,0.0,0.09375,208204927.74198884,1
1747222051.0,13.477004,763.0240000000015,0.026408512281455538,-1.148438,0.882812,9.84375,0.0,0.175781,211351553.20009926,1
1747222052.0,14.247436,770.4319999999996,0.0,-1.265625,2.566406,10.113281,0.0,0.269531,211639061.9358036,2
1747222053.0,14.353,105.56399999999933,-0.026385531144150532,-0.996094,0.421875,9.613281,0.0,0.269531,207695220.17937803,2
1747222054.0,15.575319,1222.3190000000006,-0.10263572735380229,-1.914062,-0.269531,9.960938,0.0,0.265625,214991522.33961117,2
1747222055.0,18.07552,2500.2010000000005,-0.021107146271740863,-1.953125,0.882812,9.078125,0.0,0.246094,225894295.69142446,2
1747222056.0,20.968344,2892.8239999999973,-0.07432886740987989,-1.992188,-0.382812,9.882812,0.0,0.097656,232333554.49257338,1
1747222057.0,24.627897,3659.5530000000026,-0.056277339977962366,-1.839844,-0.652344,9.609375,0.0,0.025391,244613398.59157386,1
1747222058.0,28.133732,3505.8349999999973,-0.026898689411703185,-1.953125,-0.996094,9.460938,0.0,0.015625,248160017.4015738,1
1747222059.0,31.487705,3353.973,-0.036243895335331684,-1.570312,-0.882812,9.386719,0.0,0.021484,251065657.21658608,1
1747222060.0,32.152573,664.8679999999985,-0.15058407736198468,-2.03125,-0.996094,9.039062,0.0,0.021484,215954244.3763085,1
1747222061.0,36.702938,4550.365000000006,-0.09125506265029744,-1.683594,-1.148438,9.582031,0.0,0.369141,276641634.9748737,2
1747222062.0,40.027279,3324.3409999999967,0.0,-1.226562,-0.996094,10.03125,0.0,0.0,262510814.1183037,1
1747222063.0,39.647617,-379.6620000000033,-0.026707148234358817,-1.074219,-1.035156,9.460938,0.0,0.009766,200791026.6466347,1
1747222064.0,39.667988,20.371000000004358,-0.03653342153753955,-1.035156,-0.917969,10.109375,0.0,0.001953,207398089.05846375,1
1747222065.0,39.599464,-68.52400000000358,-0.0267637895162111,-1.378906,-1.035156,10.148438,0.0,0.009766,205932343.17293355,1
1747222066.0,39.612427,12.96299999999917,-0.027421377026818468,-0.691406,-0.726562,9.613281,0.0,0.005859,207276823.89596137,1
1747222067.0,37.962296,-1650.1309999999946,-0.009399342264550114,-0.691406,-0.917969,10.226562,0.0,0.105469,180964544.98998293,1
1747222068.0,36.51218,-1450.1160000000013,-0.009568805112681026,-1.226562,-0.726562,9.230469,0.0,0.070312,185004389.8547183,1
1747222069.0,36.526997,14.817000000000746,-0.009789300654275346,-0.765625,-0.726562,9.34375,0.0,0.011719,207291073.0422019,1
1747222070.0,34.563877,-1963.1200000000035,-0.03036610619781463,0.191406,-1.035156,10.382812,0.0,0.017578,178790469.05020538,1
1747222071.0,28.102247,-6461.629999999999,-0.12077086811295959,0.113281,-0.269531,9.582031,0.0,0.009766,131391597.446566,1
1747222072.0,28.481907,379.6600000000012,-0.024867007083376955,0.078125,-0.84375,10.109375,0.0,0.005859,211569082.28648248,1
1747222073.0,24.413065,-4068.842,-0.027785103893291984,-0.039062,-0.691406,9.382812,0.0,0.007812,165674604.04712683,1
1747222074.0,20.742399,-3670.6660000000006,0.0,-0.078125,-0.230469,9.308594,0.0,0.017578,175341501.2534225,1
1747222075.0,17.771791,-2970.6079999999984,-0.01927818603054738,-0.34375,-0.804688,10.878906,0.0,0.015625,185067161.99001658,1
1747222076.0,19.29784,1526.0490000000004,-0.01899741757583742,-2.375,-0.765625,9.160156,0.0,0.003906,219334856.09145,1
1747222077.0,24.542704,5244.864,-0.029503268362366122,-2.988281,-1.035156,9.226562,0.0,0.003906,260697779.7245291,1
1747222078.0,30.824686,6281.981999999999,0.025247463965205053,-2.527344,-0.957031,9.382812,0.0,0.013672,287753118.5599463,1
1747222079.0,36.251045,5426.358999999998,0.010092497397841075,-0.957031,-0.996094,8.542969,0.0,0.023438,289031490.68802536,1
1747222080.0,38.601238,2350.1930000000043,0.018997448583187915,-1.683594,-0.917969,9.308594,0.0,0.027344,244870358.69912642,1
1747222081.0,40.740295,2139.057000000001,0.026436840971619434,-2.375,-1.1875,9.960938,0.0,0.001953,243382569.2357262,1
1747222082.0,42.975658,2235.3629999999994,0.0601067860325024,-1.226562,-0.535156,9.847656,0.0,0.029297,247105751.20279592,1
1747222083.0,42.57563,-400.02800000000605,0.02441843851160806,-1.226562,-0.269531,9.847656,0.0,0.050781,199975406.43624064,1
1747222084.0,41.147736,-1427.8939999999948,0.025826770085692858,-1.1875,-0.421875,9.199219,0.0,0.035156,182590709.11494598,1
1747222085.0,40.358784,-788.9520000000018,0.017610782858808325,-1.035156,-0.652344,8.695312,0.0,0.025391,193803138.37255204,1
1747222086.0,39.927269,-431.5149999999974,0.017710909965052736,-1.226562,-0.191406,9.425781,0.0,0.041016,199891385.92339918,1
1747222087.0,39.582794,-344.47500000000275,-0.009042213545499805,-1.300781,0.113281,9.460938,0.0,0.0625,201384472.65947047,1
1747222088.0,38.906815,-675.9789999999981,-0.01812953096935452,-0.304688,-0.34375,9.808594,0.0,0.050781,196105945.09488907,1
1747222089.0,37.747463,-1159.3519999999983,-0.009368612372382379,-0.996094,-1.378906,9.609375,0.0,0.039062,188831273.87442413,1
1747222090.0,37.686348,-61.11500000000092,-0.009421245026213861,-0.917969,-2.03125,10.570312,0.0,0.070312,206106010.7523198,1
1747222091.0,37.662273,-24.0750000000034,0.009528304628799538,-1.1875,-1.074219,9.808594,0.0,0.060547,206690794.03183442,1
1747222092.0,37.849323,187.04999999999927,-0.009451976970427345,-0.460938,-0.726562,9.730469,0.0,0.005859,210015563.18494675,1
1747222093.0,35.210224,-2639.0990000000015,-0.009903425301227415,-0.765625,-0.691406,9.421875,0.0,0.017578,168347458.8539788,1
1747222094.0,32.091454,-3118.7699999999977,0.010838605296352213,-1.878906,-0.765625,9.269531,0.0,0.003906,165365632.72881076,1
1747222095.0,32.747063,655.6089999999983,0.0,-1.992188,-0.882812,9.308594,0.0,0.029297,216012236.0941987,1
1747222096.0,35.045395,2298.332000000002,-0.010228753671003944,-1.953125,-0.726562,9.425781,0.0,0.023438,240626246.43312046,1
1747222097.0,38.277134,3231.7389999999973,-0.028972806259069908,-2.183594,-0.996094,9.925781,0.0,0.003906,258605028.59135962,1
1747222098.0,40.962536,2685.402000000003,-0.017659745182528296,-1.226562,-1.035156,9.542969,0.0,0.003906,252898176.70659348,1
1747222099.0,41.7626,800.0639999999989,0.0,-1.1875,-1.148438,9.425781,0.0,0.058594,220989493.48872885,1
1747222100.0,41.871868,109.26800000000014,0.008530894635794022,-0.957031,-0.460938,9.765625,0.0,0.011719,208975340.2285326,1
1747222101.0,40.547688,-1324.1799999999982,-0.008675624125212235,-1.722656,-0.574219,9.5,0.0,0.013672,184694108.2333817,1
1747222102.0,39.366112,-1181.5759999999998,-0.009284676627729284,-2.03125,-0.957031,9.652344,0.0,0.003906,187684933.7846576,1
1747222103.0,42.805279,3439.1669999999976,-0.008345085306579637,-1.226562,0.113281,9.464844,0.0,0.058594,268405533.11355546,1
1747222104.0,41.073654,-1731.6250000000011,-0.06811371806015805,1.457031,-0.917969,10.386719,0.0,0.033203,177420962.48694742,1
1747222105.0,29.109737,-11963.916999999998,0.06689699543491492,1.648438,-0.152344,9.808594,0.0,0.015625,61963329.80219948,1
1747222106.0,17.460657,-11649.079999999998,0.06643880600284237,1.914062,-0.304688,9.847656,0.0,0.015625,122320120.1809214,1
1747222107.0,5.743052,-11717.605000000001,0.03422437012925435,0.152344,-0.269531,9.582031,0.0,0.003906,179026266.2748057,1
1747222108.0,0.290764,-5452.288,0.0,-2.296875,-0.917969,9.542969,0.0,0.005859,206404124.55483666,1
1747222109.0,0.066672,-224.092,0.3337320390205926,-1.457031,-0.765625,9.613281,0.0,0.0,207058527.23903358,1
1747222110.0,0.059264,-7.407999999999998,0.0,-1.53125,-0.84375,9.578125,0.0,0.0,207064483.10342756,1
1747222111.0,0.053708,-5.555999999999998,1.3415956048527409,-1.53125,-0.804688,9.609375,0.0,0.001953,207064716.26868013,1
1747222112.0,0.031484,-22.224,1.6769945057680304,-1.492188,-0.804688,9.609375,0.0,0.0,207064482.72876608,1
1747222113.0,0.03704,5.555999999999998,0.8384972528840161,-1.53125,-0.804688,9.582031,0.0,0.001953,207064847.4159555,1
1747222114.0,0.02778,-9.259999999999998,0.8384972532563831,-1.492188,-0.84375,9.578125,0.0,0.0,207064629.7873911,1
1747222115.0,0.016668,-11.112,0.0,-1.53125,-0.804688,9.609375,0.0,0.001953,207064586.59535417,1
1747222116.0,0.033336,16.668,1.6769945042785623,-1.53125,-0.804688,9.582031,0.0,0.001953,207065012.34136772,1
1747222117.0,0.040744,7.408000000000005,0.8384972528840161,-1.53125,-0.804688,9.609375,0.0,0.001953,207064897.310088,1
1747222118.0,0.003704,-37.040000000000006,0.0,-1.53125,-0.804688,9.609375,0.0,0.0,207064605.91425294,1
1747222119.0,0.029632,25.928,0.0,-1.53125,-0.804688,9.582031,0.0,0.0,207064984.58144227,1
1747222120.0,0.059264,29.631999999999998,0.0,-1.53125,-0.804688,9.582031,0.0,0.0,207065397.74449423,1
1747222121.0,0.051856,-7.407999999999998,0.0,-1.53125,-0.804688,9.582031,0.0,0.001953,207064505.57581103,1
1747222122.0,0.0463,-5.555999999999998,0.0,-1.53125,-0.804688,9.582031,0.0,0.001953,207064558.1582654,1
1747222123.0,0.050004,3.703999999999999,-0.1282698989698785,-1.53125,-0.84375,9.613281,0.0,0.003906,207064716.68662944,1
1747222124.0,0.031484,-18.520000000000003,0.0,-1.492188,-0.804688,9.609375,0.0,0.001953,207064421.60394627,1
1747222125.0,0.048152,16.668000000000003,0.0,-1.53125,-0.804688,9.609375,0.0,0.0,207064999.85681617,1
1747222126.0,0.020372,-27.779999999999998,0.0,-1.53125,-0.804688,9.582031,0.0,0.0,207064428.15911552,1
1747222127.0,0.066672,46.29999999999999,0.0,-1.53125,-0.804688,9.582031,0.0,0.001953,207065952.63928425,1
1747222128.0,0.031484,-35.187999999999995,0.0,-1.53125,-0.84375,9.613281,0.0,0.0,207064202.94756627,1
1747222129.0,0.08334,51.856,0.0,-1.378906,-0.652344,9.609375,0.0,0.009766,207066468.01058257,1
1747222130.0,0.079636,-3.703999999999999,0.1282698989698785,-1.300781,-0.691406,9.609375,0.0,0.0,207064585.58898294,1
1747222131.0,0.14816,68.52399999999999,0.0,-1.339844,-0.652344,9.609375,0.0,0.001953,207068900.97031182,1
1747222132.0,0.051856,-96.30399999999999,0.0,-1.265625,-0.613281,9.578125,0.0,0.015625,207062584.82957104,1
1747222133.0,0.025928,-25.928,0.0,-1.339844,-0.613281,9.609375,0.0,0.001953,207064384.1514209,1
1747222134.0,0.062968,37.04,-0.1282698989698785,-1.300781,-0.691406,9.609375,0.0,0.001953,207065605.2613694,1
1747222135.0,0.048152,-14.815999999999995,-0.8384972528840143,-1.300781,-0.652344,9.652344,0.0,0.0,207064241.12382206,1
1747222136.0,0.135196,87.04400000000001,0.0,-1.265625,-0.652344,9.613281,0.0,0.003906,207069573.4000905,1
1747222137.0,0.103712,-31.484000000000012,0.0,-1.378906,-0.613281,9.609375,0.0,0.003906,207063307.8649177,1
1747222138.0,0.033336,-70.37599999999999,0.0,-1.492188,-0.652344,9.652344,0.0,0.001953,207063687.13125032,1
1747222139.0,0.614864,581.5279999999999,0.0,-1.417969,-0.726562,9.582031,0.0,0.0,207213679.15359485,1
1747222140.0,0.0926,-522.2639999999999,0.0,-1.492188,-0.765625,9.609375,0.0,0.013672,207044517.11703768,1
1747222141.0,0.105564,12.964000000000002,0.0,-1.492188,-0.804688,9.582031,0.0,0.001953,207065238.71345553,1
1747222142.0,0.020372,-85.19200000000001,0.0,-1.417969,-0.765625,9.613281,0.0,0.001953,207063940.82692218,1
1747222143.0,0.02778,7.407999999999998,-0.8384972528840143,-1.492188,-0.765625,9.609375,0.0,0.0,207064676.8029847,1
1747222144.0,0.014816,-12.964,0.0,-1.417969,-0.765625,9.578125,0.0,0.001953,207064583.6386902,1
1747222145.0,0.03704,22.223999999999997,-0.11223616156705057,-1.417969,-0.765625,9.578125,0.0,0.001953,207064990.94219106,1
1747222146.0,0.007408,-29.631999999999998,-0.8384970680603226,-1.457031,-0.765625,9.613281,0.0,0.0,207064552.26449716,1
1747222147.0,0.00926,1.8519999999999994,0.0,-1.417969,-0.765625,9.613281,0.0,0.0,207064670.52018487,1
1747222148.0,0.012964,3.7040000000000006,0.0,-1.492188,-0.765625,9.609375,0.0,0.0,207064683.5791462,1
1747222149.0,0.031484,18.52,-0.8384970680603226,-1.457031,-0.765625,9.613281,0.0,0.0,207064824.42998046,1
1747222150.0,0.116676,85.19200000000001,0.0,-1.492188,-0.765625,9.582031,0.0,0.0,207068810.691463,1
1747222151.0,0.025928,-90.74799999999999,-0.8384970680603226,-1.492188,-0.765625,9.609375,0.0,0.0,207063615.46297452,1
1747222152.0,0.02778,1.8519999999999994,0.0,-1.492188,-0.765625,9.542969,0.0,0.001953,207064685.79555824,1
1747222153.0,1.079716,1051.936,0.0,-3.371094,-0.996094,9.460938,0.0,0.003906,207537966.98772004,1
1747222154.0,7.478376,6398.66,0.0,-3.90625,-1.1875,9.042969,0.0,0.089844,227003224.46190464,1
1747222155.0,14.625244,7146.868,0.028934116528894993,-2.71875,-2.375,8.964844,0.0,0.234375,250619149.26241624,2
1747222156.0,19.134863,4509.618999999999,0.05879739581515258,-1.953125,-2.105469,9.34375,0.0,0.345703,243024888.510011,2
1747222157.0,21.846191,2711.328000000002,0.017883427137851314,-1.839844,-1.992188,8.882812,0.0,0.337891,231747589.4519241,2
1747222158.0,23.020361,1174.17,0.03180341547307961,-1.457031,-1.378906,9.042969,0.0,0.226562,218331406.12763998,2
1747222159.0,24.411211,1390.8500000000004,-0.041511514914501675,-1.570312,-1.457031,9.609375,0.0,0.21875,221208751.81003904,2
1747222160.0,27.718884,3307.6729999999975,-0.013806189003772187,-3.027344,-2.144531,8.695312,0.0,0.236328,245266841.1624627,2
1747222161.0,30.361687,2642.803000000001,0.03580313214485135,-2.835938,-2.527344,9.265625,0.0,0.175781,240504273.76376078,1
1747222162.0,35.119476,4757.788999999999,0.06756280584875006,-2.605469,-1.265625,9.460938,0.0,0.089844,276697850.326875,1
1747222163.0,39.195728,4076.2520000000036,0.05149862846829023,-1.683594,-0.230469,9.160156,0.0,0.007812,273647031.3795339,1
1747222164.0,40.116169,920.4409999999967,0.04295603843641257,-1.457031,-1.914062,10.0,0.0,0.189453,222459625.3129764,1
1747222165.0,40.232849,116.68000000000234,0.04418416763004219,-1.492188,-3.027344,8.8125,0.0,0.242188,209030609.03023356,2
1747222166.0,39.710583,-522.2660000000019,0.009183949844417777,-0.957031,-0.304688,10.0,0.0,0.042969,198427353.08115357,1
1747222167.0,38.41048,-1300.103,0.00949782708754802,-1.761719,2.453125,9.578125,0.0,0.240234,186261360.84101036,2
1747222168.0,37.927109,-483.3709999999982,0.0,-1.609375,2.757812,8.503906,0.0,0.306641,199428457.35575658,2
1747222169.0,39.997643,2070.533999999995,-0.00858318976375617,-2.183594,1.683594,10.414062,0.0,0.220703,241572805.9536173,2
1747222170.0,45.140648,5143.005000000002,-0.016491230083035092,-3.027344,0.152344,8.5,0.0,0.058594,303797556.7583821,0
1747222171.0,52.393082,7252.434000000001,-0.030605411750129645,-4.828125,0.039062,9.582031,0.0,0.048828,365386044.3216926,0
1747222172.0,62.823547,10430.464999999998,-0.01129393197392337,-2.949219,-1.1875,9.230469,0.0,0.029297,480100086.0649489,0
1747222173.0,70.642693,7819.145999999996,-0.021266260450480075,-3.601562,0.039062,8.578125,0.0,0.023438,437217635.38526237,0
1747222174.0,79.34523,8702.537000000006,-0.01865612444107586,-1.800781,-0.304688,9.964844,0.0,0.044922,494777490.23390174,0
1747222175.0,80.708305,1363.0749999999948,-0.004580982267758957,-1.109375,-0.460938,9.960938,0.0,0.011719,252910109.0218706,0
1747222176.0,80.247162,-461.14299999999275,-0.004431010099564495,-1.109375,-1.074219,9.804688,0.0,0.003906,191653027.26927266,0
1747222177.0,79.745262,-501.90000000000623,0.0,-1.109375,-0.726562,9.5,0.0,0.001953,190396566.40168583,0
1747222178.0,79.367462,-377.7999999999935,-0.004783931896703825,-0.765625,-0.804688,9.765625,0.0,0.003906,194577898.76983246,0
1747222179.0,79.143372,-224.0900000000039,0.004342741776673291,-0.765625,-1.226562,9.769531,0.0,0.021484,199684885.81221503,0
1747222180.0,78.463684,-679.6879999999987,-0.01846570124107684,-0.882812,-1.109375,9.578125,0.0,0.017578,184845918.8776804,0
1747222181.0,77.863632,-600.0520000000051,-0.014340773693609598,-1.074219,-0.917969,9.613281,0.0,0.001953,187600731.37460622,0
1747222182.0,77.802513,-61.11899999999082,0.0,-1.417969,-0.691406,9.308594,0.0,0.005859,205091539.4609789,0
1747222183.0,78.680367,877.8539999999992,0.0,-1.265625,-0.113281,9.925781,0.0,0.011719,235852178.58281168,0
1747222184.0,78.928535,248.16799999999262,0.0,-1.1875,-0.269531,9.304688,0.0,0.013672,215234590.9054912,0
1747222185.0,79.652664,724.1290000000049,0.0,-1.492188,-0.726562,9.117188,0.0,0.011719,231106109.07899228,0
1747222186.0,81.125008,1472.3439999999925,0.008822174761978139,-1.417969,-0.996094,9.421875,0.0,0.005859,256844824.3041399,0
1747222187.0,81.504669,379.6610000000129,0.008689213388661748,-0.917969,-0.613281,9.609375,0.0,0.009766,219969973.03419563,0
1747222188.0,81.636162,131.49299999999187,0.0,-1.265625,-1.035156,10.113281,0.0,0.005859,211546458.10226446,0
1747222189.0,81.202797,-433.3649999999949,-0.0044367583922136945,-0.957031,-0.230469,9.882812,0.0,0.027344,192409456.91675913,0
1747222190.0,80.373093,-829.7040000000067,0.013061765070038448,-1.148438,0.535156,9.539062,0.0,0.056641,179291940.6839315,0
1747222191.0,79.180412,-1192.6809999999932,0.02314145861471321,-1.148438,0.421875,9.347656,0.0,0.052734,167731919.45815146,0
1747222192.0,77.728439,-1451.9730000000095,0.032208116715928096,-1.265625,-0.039062,9.382812,0.0,0.033203,160058256.53490612,0
1747222193.0,77.063576,-664.8629999999969,0.027540196665458472,-1.683594,0.078125,9.425781,0.0,0.037109,185732760.0541502,0
1747222194.0,77.504349,440.7730000000072,0.01919496965590886,-1.648438,-0.613281,9.769531,0.0,0.009766,221312987.70746696,0
1747222195.0,77.932167,427.81800000000203,0.018291220201794092,-1.417969,-1.226562,10.003906,0.0,0.001953,220970723.25018245,0
1747222196.0,78.243301,311.1339999999956,0.009520889095904452,-1.300781,-0.917969,9.613281,0.0,0.005859,217219411.85757682,0
1747222197.0,79.261894,1018.5929999999956,0.004501595285269778,-0.957031,-0.765625,9.382812,0.0,0.003906,240714485.26244086,0
1747222198.0,79.145218,-116.67599999999823,0.0,-1.109375,-0.652344,9.613281,0.0,0.001953,203225519.2165585,0
1747222199.0,78.526657,-618.5609999999997,0.0,-1.109375,-0.613281,9.613281,0.0,0.009766,186834061.40700975,0
1747222200.0,78.413681,-112.9760000000033,-0.00456509330757095,-0.460938,-0.882812,9.347656,0.0,0.003906,203380350.54792652,0
1747222201.0,76.683907,-1729.773999999992,-0.013709454735126775,-0.460938,-0.535156,9.648438,0.0,0.005859,151799252.4063474,0
1747222202.0,74.217049,-2466.858000000002,-0.019885283759282557,-0.996094,-0.957031,9.847656,0.0,0.005859,130781566.15898792,0
1747222203.0,73.967026,-250.02299999999877,-0.014901925469881255,-1.109375,-0.726562,9.613281,0.0,0.003906,199361986.8894362,0
1747222204.0,73.2929,-674.1260000000011,-0.009008905485291768,-1.035156,-0.726562,9.464844,0.0,0.003906,186482332.57646015,0
1747222205.0,73.215118,-77.78199999999913,-0.015878427196641683,-0.996094,-0.34375,9.582031,0.0,0.013672,204694361.1276356,0
1747222206.0,72.839165,-375.95300000000975,-0.019727461902373036,-0.84375,-0.84375,9.582031,0.0,0.0,195655965.9551619,0
1747222207.0,72.455795,-383.3699999999993,-0.009934619702117283,-0.804688,-0.765625,10.003906,0.0,0.001953,195494958.9443084,0
